activity_type,aerobic_training_effect,anaerobic_training_effect,avg_hr,avg_speed,calories,distance,max_ftp,max_hr,duration,begin_timestamp,event_type_id,start_time_gmt,start_time_local,elevation_gain,elevation_loss,max_run_cadence,steps,avg_stride_length,avg_fractional_cadence,max_fractional_cadence,elapsed_duration,moving_duration,min_temperature,max_temperature,min_elevation,max_elevation,avg_double_cadence,max_double_cadence,max_vertical_speed,lap_count,water_estimated,min_respiration_rate,max_respiration_rate,avg_respiration_rate,activity_training_load
3,0.10000000149011612,0.0,73.0,0.0,473.47225999999995,0.0,197.0,126.0,3011996.09375,1603740390000,9,1603740390000.0,1603747590000.0,,,,22.0,,0.0,0.0,3011996.09375,1726269.04296875,26.0,27.0,,,,,,1,,,,,
1,0.699999988079071,0.20000000298023224,106.0,0.22449998855590822,2384.1213799999996,1440480.95703125,197.0,141.0,6416688.96484375,1603620102000,9,1603620102000.0,1603627302000.0,56100.0,56000.0,,,,0.0,0.0,7819828.125,5119000.0,25.0,32.0,39900.0,80159.99755859375,,,0.32000122070312503,3,,,,,
3,0.10000000149011612,0.0,80.0,0.0,553.08264,0.0,197.0,104.0,2896968.017578125,1603522359000,9,1603522359000.0,1603533159000.0,,,,170.0,,0.0,0.0,2896968.017578125,1594531.005859375,26.0,28.0,,,,,,1,,,,,
3,0.4000000059604645,0.10000000149011612,84.0,0.0,1135.49542,0.0,197.0,139.0,4758252.9296875,1603459381000,9,1603459381000.0,1603470181000.0,,,,82.0,,0.0,0.0,4758252.9296875,2579190.91796875,25.0,29.0,,,,,,1,,,,,
3,0.4000000059604645,0.0,89.0,0.0,791.91378,0.0,197.0,137.0,2983881.103515625,1603374444000,9,1603374444000.0,1603385244000.0,,,,120.0,,0.0,0.0,2983881.103515625,1952375.0,24.0,29.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,72.0,0.0,360.34171999999995,0.0,197.0,91.0,2734881.103515625,1603217484000,9,1603217484000.0,1603228284000.0,,,,240.0,,0.0,0.0,2734881.103515625,1483131.9580078125,25.0,28.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,92.0,0.0,569.84272,0.0,197.0,137.0,1932025.0244140625,1603136191000,9,1603136191000.0,1603146991000.0,,,,88.0,,0.0,0.0,1932025.0244140625,774789.9780273438,28.0,30.0,,,,,,1,,,,,
2,0.4000000059604645,0.0,96.0,0.0,368.72175999999996,0.0,197.0,133.0,1123161.9873046875,1603134972000,9,1603134972000.0,1603145772000.0,0.0,0.0,,,,0.0,0.0,1123161.9873046875,0.0,27.0,28.0,35479.998779296875,35479.998779296875,,,0.0,1,,,,,
3,0.0,0.0,65.0,0.0,188.55089999999998,0.0,197.0,89.0,1614520.01953125,1603132872000,9,1603132872000.0,1603143672000.0,,,,16.0,,0.0,0.0,1809100.9521484375,1612442.0166015625,27.0,29.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,78.0,0.0,553.08264,0.0,197.0,125.0,3293866.943359375,1602911947000,9,1602911947000.0,1602922747000.0,,,,490.0,,0.0,0.0,3293866.943359375,1573224.9755859375,26.0,29.0,,,,,,1,,,,,
3,0.0,0.0,69.0,0.0,481.85229999999996,0.0,197.0,95.0,4227162.109375,1602851133000,9,1602851133000.0,1602861933000.0,,,,390.0,,0.0,0.0,4227162.109375,1907749.0234375,27.0,30.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,80.0,0.0,121.51057999999999,0.0,197.0,97.0,573604.00390625,1602766609000,9,1602766609000.0,1602777409000.0,,,,10.0,,0.0,0.0,573604.00390625,573604.00390625,28.0,29.0,,,,,,1,,,,,
3,0.0,0.0,65.0,0.0,67.04032,0.0,197.0,73.0,594421.0205078125,1602765161000,9,1602765161000.0,1602775961000.0,,,,10.0,,0.0,0.0,594421.0205078125,594421.0205078125,26.0,27.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,68.0,0.0,557.27266,0.0,197.0,115.0,5005839.84375,1602681792000,9,1602681792000.0,1602692592000.0,,,,470.0,,0.0,0.0,5005839.84375,3080010.986328125,28.0,30.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,80.0,0.0,858.9540999999999,0.0,197.0,128.0,4453460.9375,1602589267000,9,1602589267000.0,1602600067000.0,,,,432.0,,0.0,0.0,4453460.9375,2341034.912109375,27.0,29.0,,,,,,1,,,,,
4,0.20000000298023224,0.0,75.0,0.08930000066757203,1789.13854,941144.04296875,197.0,120.0,10535088.8671875,1602334491000,9,1602334491000.0,1602345291000.0,3600.0,97600.0,79.0,9492.0,142.75632123720933,0.7734375,0.0,10535088.8671875,3961000.0,18.0,23.0,102059.99755859375,200059.99755859375,37.546875,158.0,2.14000244140625,1,,,,,
4,0.20000000298023224,0.0,82.0,0.05379999876022339,1571.2575,384708.0078125,197.0,107.0,7149541.9921875,1602323702000,9,1602323702000.0,1602334502000.0,1500.0,51000.0,117.0,3522.0,170.90624351874186,0.4453125,0.0,7149541.9921875,1555000.0,20.0,30.0,207300.0,256919.9951171875,18.890625,234.0,0.12001953125,1,,,,,
4,0.5,0.0,89.0,0.04900000095367432,1286.33614,228884.0087890625,197.0,126.0,4670850.09765625,1602306812000,9,1602306812000.0,1602317612000.0,26000.0,4900.0,104.0,2146.0,121.6355245478925,0.0859375,0.5,5569075.1953125,1315000.0,14.0,26.0,266460.009765625,289160.009765625,24.171875,209.0,0.3400146484375,1,,,,,
4,0.30000001192092896,0.10000000149011612,90.0,0.051300001144409184,2958.1541199999997,561327.978515625,197.0,142.0,10951712.890625,1602237021000,9,1602237021000.0,1602247821000.0,60400.0,2200.0,104.0,4222.0,265.61197801048036,0.7890625,0.5,10951712.890625,1961000.0,10.0,29.0,211939.990234375,268700.0,11.578125,209.0,0.2199951171875,1,,,,,
4,0.30000001192092896,0.0,86.0,0.05680000185966492,2090.8199799999998,472268.994140625,197.0,126.0,8311818.359375,1602223509000,9,1602223509000.0,1602234309000.0,54700.0,1100.0,122.0,3204.0,196.91774503030365,0.65625,0.0,8311818.359375,1822000.0,18.0,27.0,143959.99755859375,196619.9951171875,17.3125,244.0,0.17999267578125,1,,,,,
4,0.4000000059604645,0.0,95.0,0.113100004196167,1667.6279599999998,608468.017578125,197.0,125.0,5380943.84765625,1602218106000,9,1602218106000.0,1602228906000.0,44100.0,2900.0,101.0,5144.0,138.55159441554417,0.484375,0.0,5380943.84765625,2431000.0,16.0,21.0,109459.99755859375,149440.00244140625,48.96875,202.0,0.05999755859375,1,,,,,
3,0.20000000298023224,0.0,81.0,0.0,674.59322,0.0,197.0,119.0,4084376.953125,1602135117000,9,1602135117000.0,1602145917000.0,,,,8.0,,0.0,0.0,4084376.953125,4084376.953125,24.0,29.0,,,,,,1,,,,,
2,1.100000023841858,0.20000000298023224,106.0,0.0,787.72376,0.0,197.0,148.0,1858555.0537109375,1602084299000,9,1602084299000.0,1602095099000.0,0.0,0.0,,,,0.0,0.0,1858555.0537109375,0.0,27.0,29.0,27839.999389648438,28460.000610351562,,,0.38000183105468754,1,,,,,
2,0.4000000059604645,0.0,95.0,0.0,389.67186,0.0,197.0,130.0,1212291.9921875,1602079873000,9,1602079873000.0,1602090673000.0,0.0,0.0,,,,0.0,0.0,1212291.9921875,0.0,29.0,31.0,28079.998779296875,28079.998779296875,,,0.0,1,,,,,
3,0.30000001192092896,0.0,83.0,0.0,486.04231999999996,0.0,197.0,134.0,2090870.1171875,1601999376000,9,1601999376000.0,1602010176000.0,,,,172.0,,0.0,0.0,2094009.033203125,1324701.0498046875,28.0,29.0,,,,,,1,,,,,
2,0.800000011920929,0.4000000059604645,102.0,0.0,490.23233999999997,0.0,197.0,153.0,1205256.9580078125,1601919873000,9,1601919873000.0,1601930673000.0,0.0,0.0,,,,0.0,0.0,1205256.9580078125,0.0,29.0,32.0,25700.0,26260.000610351562,,,0.34000244140625,1,,,,,
0,1.399999976158142,0.0,123.0,0.2683000087738037,624.3129799999999,278906.005859375,197.0,141.0,1039660.0341796875,1601917998000,9,1601917998000.0,1601928798000.0,2300.0,2400.0,118.0,1738.0,194.39565057483793,0.5625,0.0,1039660.0341796875,682703.9947509766,26.0,28.0,25380.00030517578,26820.001220703125,93.125,236.0,0.35999908447265627,10,,,,,
3,0.30000001192092896,0.0,85.0,0.0,804.4838399999999,0.0,197.0,124.0,3529544.921875,1601910168000,9,1601910168000.0,1601920968000.0,,,,468.0,,0.0,0.0,4399296.875,1567713.0126953125,29.0,30.0,,,,,,1,,,,,
4,,,,,,279874.79039459204,,,0.0,1601888094677,9,1601888094000.0,1601898894000.0,67418.9208984375,5323.6328125,,,,0.0,0.0,0.0,0.0,,,199774.5849609375,264211.7431640625,,,,1,,,,,
4,,,,0.03711390505518648,,213108.04282688076,,,5742000.0,1601879883250,9,1601879883000.0,1601890683000.0,22586.865234375,3647.5341796875,,,,0.0,0.0,5742000.0,1851000.0,,,264220.6298828125,283198.2421875,,,0.09483642578125001,1,,,,,
4,,,,0.0301734458751836,,620758.3019901521,,,20573000.0,1601875884313,6,1601875884000.0,1601886684000.0,106371.484375,13943.6767578125,,,,0.0,0.0,20573000.0,7521000.0,,,108391.02783203125,204106.73828125,,,0.28400704520089287,1,,,,,
3,0.30000001192092896,0.0,77.0,0.0,662.02316,0.0,197.0,134.0,3743881.103515625,1601480459000,9,1601480459000.0,1601491259000.0,,,,446.0,,0.0,0.0,3743881.103515625,1504321.044921875,27.0,29.0,,,,,,1,,,,,
0,3.0,0.0,148.0,0.38759999275207524,1139.68544,506031.005859375,197.0,166.0,1305501.953125,1601313507000,9,1601313507000.0,1601324307000.0,3900.0,4300.0,82.0,3350.0,150.34491734785624,0.3515625,0.5,1305501.953125,1296329.9865722656,25.0,29.0,24239.999389648438,26320.001220703125,154.703125,165.0,0.21999969482421877,6,,,,,
3,0.20000000298023224,0.0,83.0,0.0,972.0846399999999,0.0,197.0,118.0,4526034.1796875,1601305443000,9,1601305443000.0,1601316243000.0,,,,548.0,,0.0,0.0,4526034.1796875,2638739.990234375,29.0,31.0,,,,,,1,,,,,
1,1.5,0.10000000149011612,119.0,0.4498000144958496,1483.2670799999999,1316162.98828125,197.0,143.0,2926125.0,1601215522000,9,1601215522000.0,1601226322000.0,25000.0,25300.0,,,,0.0,0.0,2926125.0,2856000.0,25.0,31.0,25160.000610351562,43020.001220703125,,,0.08000030517578126,3,,,,,
3,0.30000001192092896,0.0,87.0,0.0,1030.7449199999999,0.0,197.0,117.0,4323854.98046875,1600953773000,9,1600953773000.0,1600964573000.0,,,,510.0,,0.0,0.0,4323854.98046875,2490970.947265625,30.0,31.0,,,,,,1,,,,,
3,0.0,0.0,60.0,0.0,393.86188,0.0,197.0,101.0,4990515.13671875,1600854254000,9,1600854254000.0,1600865054000.0,,,,504.0,,0.0,0.0,4990515.13671875,2560281.982421875,29.0,31.0,,,,,,1,,,,,
0,2.5999999046325684,0.30000001192092896,151.0,0.26059999465942385,716.4934199999999,211659.0087890625,197.0,171.0,812330.9936523438,1600701558000,9,1600701558000.0,1600712358000.0,700.0,800.0,88.0,1898.0,118.9325173616841,0.7109375,0.5,812330.9936523438,766378.9978027344,24.0,28.0,24919.99969482422,26679.998779296875,137.421875,177.0,0.35999908447265627,3,,,,,
3,0.20000000298023224,0.0,86.0,0.0,955.3245599999999,0.0,197.0,116.0,4211791.9921875,1600506990000,9,1600506990000.0,1600517790000.0,,,,542.0,,0.0,0.0,4211791.9921875,2167337.890625,27.0,30.0,,,,,,1,,,,,
1,2.0,0.800000011920929,116.0,0.3490999937057495,1793.32856,1334051.953125,197.0,162.0,3821044.921875,1600358875000,9,1600358875000.0,1600369675000.0,27300.0,27100.0,,,,0.0,0.0,4765413.0859375,3249000.0,24.0,30.0,53979.998779296875,71259.99755859375,,,0.6100006103515625,3,,,,,
3,0.10000000149011612,0.0,69.0,0.0,448.33214,0.0,197.0,108.0,4088031.982421875,1600248363000,9,1600248363000.0,1600259163000.0,,,,512.0,,0.0,0.0,5572247.0703125,2032008.056640625,28.0,31.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,72.0,0.0,544.7026,0.0,197.0,92.0,4247590.8203125,1600168178000,9,1600168178000.0,1600178978000.0,,,,504.0,,0.0,0.0,4247590.8203125,2241632.080078125,29.0,31.0,,,,,,1,,,,,
0,1.899999976158142,0.20000000298023224,126.0,0.30390000343322754,641.0730599999999,305145.99609375,197.0,149.0,1004096.0083007812,1600103771000,9,1600103771000.0,1600114571000.0,1300.0,1300.0,88.0,1882.0,396.17731905706546,0.9609375,0.5,1004096.0083007812,892091.0034179688,26.0,29.0,39760.00061035156,40339.99938964844,103.921875,177.0,0.1,6,,,,,
3,0.10000000149011612,0.0,66.0,0.0,398.0519,0.0,197.0,124.0,3627760.009765625,1599902206000,9,1599902206000.0,1599913006000.0,,,,362.0,,0.0,0.0,3627760.009765625,2187054.931640625,30.0,31.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,79.0,0.0,414.81197999999995,0.0,197.0,103.0,2115802.001953125,1599899255000,9,1599899255000.0,1599910055000.0,,,,6.0,,0.0,0.0,2115802.001953125,2115802.001953125,29.0,31.0,,,,,,1,,,,,
3,0.0,0.0,64.0,0.0,540.51258,0.0,197.0,88.0,5401462.890625,1599822006000,9,1599822006000.0,1599832806000.0,,,,542.0,,0.0,0.0,5401462.890625,2836480.95703125,30.0,32.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,77.0,0.0,695.54332,0.0,197.0,118.0,4292840.8203125,1599661761000,9,1599661761000.0,1599672561000.0,,,,518.0,,0.0,0.0,4292840.8203125,1822108.0322265625,29.0,32.0,,,,,,1,,,,,
0,2.0,0.5,125.0,0.25559999942779543,951.1345399999999,401589.990234375,197.0,153.0,1571385.986328125,1599495492000,9,1599495492000.0,1599506292000.0,2500.0,2400.0,95.0,2532.0,161.8630620814521,0.46875,0.0,1571385.986328125,972283.9965820312,28.0,31.0,25360.000610351562,27060.000610351562,92.9375,190.0,0.30000000000000004,12,,,,,
3,0.10000000149011612,0.0,68.0,0.0,519.5624799999999,0.0,197.0,121.0,4197979.98046875,1599488696000,9,1599488696000.0,1599499496000.0,,,,496.0,,0.0,0.0,4197979.98046875,1995649.0478515625,30.0,34.0,,,,,,1,,,,,
3,0.0,0.0,66.0,0.0,360.34171999999995,0.0,197.0,115.0,3787666.9921875,1599211270000,9,1599211270000.0,1599222070000.0,,,,500.0,,0.0,0.0,3787666.9921875,1411496.9482421875,29.0,32.0,,,,,,1,,,,,
3,0.0,0.0,62.0,0.0,398.0519,0.0,197.0,87.0,4553745.1171875,1599129186000,9,1599129186000.0,1599139986000.0,,,,532.0,,0.0,0.0,4553745.1171875,2202666.015625,31.0,33.0,,,,,,1,,,,,
1,1.399999976158142,1.2000000476837158,116.0,0.288700008392334,2312.89104,1443750.9765625,197.0,154.0,5000212.890625,1599060456000,9,1599060456000.0,1599071256000.0,26100.0,27000.0,,,,0.0,0.0,5726250.0,4073000.0,27.0,31.0,37100.0,55340.00244140625,,,0.1399993896484375,3,,,,,
3,0.30000001192092896,0.0,76.0,0.0,976.2746599999999,0.0,197.0,129.0,6122767.08984375,1598978943000,9,1598978943000.0,1598989743000.0,,,,582.0,,0.0,0.0,6445048.828125,2411924.072265625,30.0,34.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,70.0,0.0,779.34372,0.0,197.0,107.0,6607533.203125,1598889878000,9,1598889878000.0,1598900678000.0,,,,510.0,,0.0,0.0,6607533.203125,3405353.02734375,30.0,32.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,74.0,0.0,536.32256,0.0,197.0,101.0,3785948.974609375,1598622268000,9,1598622268000.0,1598633068000.0,,,,568.0,,0.0,0.0,4255579.1015625,1932640.9912109375,30.0,33.0,,,,,,1,,,,,
3,0.4000000059604645,0.0,93.0,0.0,1018.17486,0.0,197.0,130.0,3645635.009765625,1598538565000,9,1598538565000.0,1598549365000.0,,,,452.0,,0.0,0.0,3645635.009765625,2294860.107421875,31.0,32.0,,,,,,1,,,,,
3,0.0,0.0,58.0,0.0,138.27066,0.0,197.0,79.0,1675593.017578125,1598353091000,9,1598353091000.0,1598363891000.0,,,,146.0,,0.0,0.0,1675593.017578125,987674.9877929688,32.0,33.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,78.0,0.0,1005.6048,0.0,197.0,123.0,5783520.99609375,1598265173000,9,1598265173000.0,1598275973000.0,,,,576.0,,0.0,0.0,5864916.9921875,2853495.1171875,31.0,34.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,96.0,0.0,402.24191999999994,0.0,197.0,136.0,1192938.96484375,1598090803000,9,1598090803000.0,1598101603000.0,0.0,0.0,,,,0.0,0.0,1192938.96484375,0.0,31.0,35.0,4479.999923706055,4800.0,,,0.07999992370605469,3,,,,,
3,0.30000001192092896,0.0,93.0,0.0,687.16328,0.0,197.0,126.0,2265624.0234375,1598088434000,9,1598088434000.0,1598099234000.0,,,,92.0,,0.0,0.0,2265624.0234375,1539891.9677734375,33.0,36.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,70.0,0.0,678.78324,0.0,197.0,126.0,5311464.84375,1598024025000,9,1598024025000.0,1598034825000.0,,,,404.0,,0.0,0.0,5642715.8203125,2678301.025390625,29.0,31.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,79.0,0.0,1081.02516,0.0,197.0,112.0,6003767.08984375,1597912580000,9,1597912580000.0,1597923380000.0,,,,556.0,,0.0,0.0,6315651.85546875,2944722.900390625,31.0,34.0,,,,,,1,,,,,
0,3.0,0.10000000149011612,150.0,0.3831000089645386,976.2746599999999,429135.986328125,197.0,175.0,1120206.0546875,1597853623000,9,1597853623000.0,1597864423000.0,5100.0,3400.0,82.0,2908.0,146.26542710942076,0.5859375,0.5,1120206.0546875,1119220.0012207031,25.0,28.0,6200.0,11380.000305175781,157.171875,165.0,0.059999847412109376,5,,,,,
0,3.0,0.0,151.0,0.3813999891281128,1022.3648799999999,435902.001953125,197.0,164.0,1143015.9912109375,1597850156000,9,1597850156000.0,1597860956000.0,3500.0,5200.0,79.0,2910.0,147.99273511083956,0.3203125,0.5,1143015.9912109375,1135519.9890136719,30.0,32.0,240.00000953674316,2460.0000381469727,154.640625,159.0,0.18000011444091799,5,,,,,
2,0.20000000298023224,0.0,87.0,0.0,230.45109999999997,0.0,197.0,110.0,939492.9809570312,1597754154000,9,1597754154000.0,1597764954000.0,0.0,0.0,,,,0.0,0.0,965880.0048828125,0.0,31.0,34.0,11219.999694824219,11400.0,,,0.04000015258789063,1,,,,,
2,0.0,0.0,66.0,0.0,259.78123999999997,0.0,197.0,81.0,2401145.99609375,1597751399000,9,1597751399000.0,1597762199000.0,0.0,0.0,,,,0.0,0.0,2401145.99609375,0.0,31.0,33.0,11180.000305175781,11180.000305175781,,,0.0,1,,,,,
3,0.10000000149011612,0.0,69.0,0.0,699.7333399999999,0.0,197.0,101.0,5401865.234375,1597663154000,9,1597663154000.0,1597673954000.0,,,,448.0,,0.0,0.0,6258823.2421875,2081144.04296875,31.0,33.0,,,,,,1,,,,,
0,2.299999952316284,0.20000000298023224,142.0,0.401800012588501,494.42235999999997,250319.9951171875,197.0,159.0,622945.9838867188,1597570789000,9,1597570789000.0,1597581589000.0,4300.0,2500.0,83.0,1634.0,151.70352210817808,0.46875,0.5,622945.9838867188,622140.9912109375,24.0,29.0,9480.000305175781,11819.999694824219,158.9375,167.0,0.15999984741210938,3,,,,,
0,2.200000047683716,0.0,143.0,0.401200008392334,527.94252,250887.01171875,197.0,158.0,625370.9716796875,1597568374000,9,1597568374000.0,1597579174000.0,2100.0,4200.0,80.0,1612.0,155.17092127658196,0.5703125,0.5,625370.9716796875,620000.0,31.0,32.0,40.00000059604645,2339.9999618530273,155.140625,161.0,0.16000003814697267,3,,,,,
3,0.20000000298023224,0.0,71.0,0.0,615.9329399999999,0.0,197.0,125.0,4801622.0703125,1597417345000,9,1597417345000.0,1597428145000.0,,,,550.0,,0.0,0.0,5208025.87890625,1976199.951171875,29.0,32.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,74.0,0.0,532.13254,0.0,197.0,128.0,3284020.01953125,1597241002000,9,1597241002000.0,1597251802000.0,,,,310.0,,0.0,0.0,3284020.01953125,1449133.056640625,29.0,32.0,,,,,,1,,,,,
1,2.0,1.399999976158142,107.0,0.25309998989105226,3247.2654999999995,2152616.015625,197.0,159.0,8503517.578125,1597158118000,9,1597158118000.0,1597168918000.0,36000.0,48400.0,,,,0.0,0.0,9929089.84375,6339000.0,27.0,33.0,26860.000610351562,43500.0,,,0.17999877929687502,5,,,,,
3,0.10000000149011612,0.0,64.0,0.0,674.59322,0.0,197.0,128.0,6619199.21875,1597145467000,9,1597145467000.0,1597156267000.0,,,,498.0,,0.0,0.0,6961087.890625,2683371.09375,30.0,31.0,,,,,,1,,,,,
3,0.0,0.0,68.0,0.0,335.2016,0.0,197.0,114.0,2942981.93359375,1597084176000,9,1597084176000.0,1597094976000.0,,,,234.0,,0.0,0.0,2942981.93359375,1489939.94140625,29.0,32.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,87.0,0.0,544.7026,0.0,197.0,109.0,2099232.91015625,1596876011000,9,1596876011000.0,1596886811000.0,,,,12.0,,0.0,0.0,2099232.91015625,2099232.91015625,30.0,30.0,,,,,,1,,,,,
3,0.6000000238418579,0.10000000149011612,98.0,0.0,305.87145999999996,0.0,197.0,144.0,886698.974609375,1596818476000,9,1596818476000.0,1596829276000.0,,,,150.0,,0.0,0.0,933590.0268554688,881916.9921875,29.0,29.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,72.0,0.0,456.71217999999993,0.0,197.0,104.0,3003236.083984375,1596813924000,9,1596813924000.0,1596824724000.0,,,,22.0,,0.0,0.0,3003236.083984375,3003236.083984375,29.0,30.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,70.0,0.0,850.5740599999999,0.0,197.0,103.0,6033217.7734375,1596711126000,9,1596711126000.0,1596721926000.0,,,,558.0,,0.0,0.0,7376860.83984375,2336326.904296875,31.0,32.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,76.0,0.0,770.96368,0.0,197.0,116.0,4684937.01171875,1596643795000,9,1596643795000.0,1596654595000.0,,,,342.0,,0.0,0.0,4684937.01171875,1785641.9677734375,30.0,31.0,,,,,,1,,,,,
3,0.0,0.0,65.0,0.0,134.08064,0.0,197.0,96.0,1209072.021484375,1596474675000,9,1596474675000.0,1596485475000.0,,,,10.0,,0.0,0.0,1209072.021484375,1209072.021484375,29.0,30.0,,,,,,1,,,,,
0,3.0,0.0,148.0,0.3947999954223633,540.51258,249168.994140625,197.0,159.0,631093.994140625,1596295263000,9,1596295263000.0,1596306063000.0,3900.0,2000.0,79.0,1612.0,153.7837827038709,0.0078125,0.5,631093.994140625,624000.0,27.0,30.0,8380.000305175781,11340.00015258789,154.015625,159.0,0.07999954223632813,3,,,,,
0,2.9000000953674316,0.0,153.0,0.3881999969482422,858.9540999999999,369462.98828125,197.0,171.0,951643.9819335938,1596292502000,9,1596292502000.0,1596303302000.0,2900.0,5000.0,111.0,2388.0,152.42633229127335,0.4140625,0.5,951643.9819335938,949703.9947509766,32.0,35.0,240.00000953674316,4159.999847412109,152.828125,223.0,0.08000011444091798,4,,,,,
2,0.4000000059604645,0.0,91.0,0.0,62.8503,0.0,197.0,101.0,238832.99255371094,1596212139000,9,1596212139000.0,1596222939000.0,0.0,0.0,,,,0.0,0.0,238832.99255371094,0.0,25.0,26.0,19119.99969482422,20239.999389648438,,,0.08000030517578126,1,,,,,
2,0.4000000059604645,0.0,89.0,0.0,62.8503,0.0,,101.0,252199.00512695312,1596211509000,9,1596211509000.0,1596222309000.0,0.0,0.0,56.0,2.0,0.0,0.5,0.5,252199.00512695312,0.0,25.0,26.0,16000.0,16819.99969482422,113.0,113.0,0.1399993896484375,1,,,,,
2,0.10000000149011612,0.0,94.0,0.0,92.18043999999999,0.0,197.0,114.0,277825.98876953125,1596210724000,9,1596210724000.0,1596221524000.0,0.0,0.0,,,,0.0,0.0,277825.98876953125,0.0,26.0,27.0,10100.0,12700.0,,,1.1400001525878907,1,,,,,
0,2.299999952316284,0.0,145.0,0.3953000068664551,519.5624799999999,250830.0048828125,197.0,156.0,634599.9755859375,1596099647000,9,1596099647000.0,1596110447000.0,4900.0,3000.0,122.0,1674.0,149.66969693238846,0.2265625,0.0,635765.0146484375,633076.0040283203,25.0,29.0,7340.000152587891,10619.999694824219,158.453125,244.0,0.1,3,,,,,
0,2.200000047683716,0.0,140.0,0.3956000089645386,519.5624799999999,252091.9921875,197.0,155.0,637278.9916992188,1596097208000,9,1596097208000.0,1596108008000.0,1900.0,3800.0,82.0,1628.0,153.00792311808036,0.5625,0.5,637278.9916992188,628226.9897460938,32.0,33.0,279.9999952316284,2379.9999237060547,155.125,165.0,0.1799999237060547,3,,,,,
0,2.299999952316284,0.20000000298023224,141.0,0.3799999952316284,498.61238,243176.0009765625,197.0,154.0,640018.9819335938,1595954521000,9,1595954521000.0,1595965321000.0,4100.0,2300.0,86.0,1630.0,148.31342326763016,0.8515625,0.5,640018.9819335938,639131.9885253906,25.0,27.0,8500.0,10600.0,153.703125,173.0,0.11999969482421875,3,,,,,
0,2.200000047683716,0.20000000298023224,142.0,0.39839999675750737,523.7524999999999,254955.0048828125,197.0,169.0,639969.970703125,1595951947000,9,1595951947000.0,1595962747000.0,2000.0,4200.0,81.0,1622.0,156.20228315981723,0.53125,0.5,639969.970703125,635466.9952392578,29.0,31.0,-60.00000238418579,2279.9999237060547,153.0625,163.0,0.04000005722045899,3,,,,,
0,3.0999999046325684,0.20000000298023224,152.0,0.3815000057220459,1122.92536,481349.0234375,197.0,169.0,1261774.0478515625,1595779765000,9,1595779765000.0,1595790565000.0,7300.0,5400.0,80.0,3204.0,149.32955083907967,0.6328125,0.5,1261774.0478515625,1259785.0036621094,29.0,31.0,359.99999046325684,3859.9998474121094,153.265625,161.0,0.15999994277954102,5,,,,,
0,3.5999999046325684,0.30000001192092896,155.0,0.3500999927520752,1851.9888399999998,728377.978515625,197.0,171.0,2080503.90625,1595676440000,9,1595676440000.0,1595687240000.0,4800.0,6900.0,81.0,5282.0,136.55328891044076,0.9140625,0.5,2231282.958984375,2070201.9958496094,31.0,34.0,-80.0000011920929,2460.0000381469727,153.828125,163.0,0.07999999523162843,8,,,,,
3,0.10000000149011612,0.0,81.0,0.0,636.8830399999999,0.0,197.0,101.0,3408503.90625,1595527712000,9,1595527712000.0,1595538512000.0,,,,282.0,,0.0,0.0,3486010.986328125,1318123.046875,30.0,32.0,,,,,,1,,,,,
2,2.299999952316284,0.10000000149011612,136.0,0.0,745.8235599999999,0.0,197.0,155.0,1003369.0185546875,1595525043000,9,1595525043000.0,1595535843000.0,0.0,0.0,,,,0.0,0.0,1003369.0185546875,0.0,27.0,28.0,22500.0,23360.000610351562,,,0.4,1,,,,,
3,0.5,0.0,91.0,0.0,955.3245599999999,0.0,197.0,134.0,3509155.029296875,1595440530000,9,1595440530000.0,1595451330000.0,,,,228.0,,0.0,0.0,3509155.029296875,1326563.96484375,30.0,33.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,67.0,0.0,360.34171999999995,0.0,197.0,111.0,3295193.115234375,1595352782000,9,1595352782000.0,1595363582000.0,,,,274.0,,0.0,0.0,3295193.115234375,1740999.0234375,29.0,31.0,,,,,,1,,,,,
2,0.5,0.0,103.0,0.0,385.48184,0.0,197.0,131.0,961624.0234375,1595266566000,9,1595266566000.0,1595277366000.0,0.0,0.0,,,,0.0,0.0,961624.0234375,0.0,29.0,32.0,24039.999389648438,24400.0,,,0.020001220703125003,1,,,,,
